pulseWaveform1,pulseRate1,time1,pulseWaveform2,pulseRate2,time2
142,81,25.912343,151,81,25.842238
141,81,25.928823,150,81,25.858922
140,81,25.945496,150,81,25.875547
140,81,25.962379,150,81,25.892248
142,81,25.978811,150,81,25.908933
146,81,25.995529,150,81,25.925532
153,81,26.012411,153,81,25.942252
162,81,26.028799,158,81,25.958932
172,81,26.045532,165,81,25.975548
182,81,26.062349,172,81,25.992241
191,81,26.078836,182,81,26.008879
198,81,26.09548,190,81,26.025569
200,81,26.112535,196,81,26.042271
201,81,26.128811,199,81,26.058926
199,81,26.145465,200,81,26.075537
197,81,26.162954,198,81,26.092268
193,81,26.178816,194,81,26.10887
189,81,26.195485,188,81,26.12555
185,81,26.212868,182,81,26.142291
181,81,26.228841,176,81,26.158889
178,81,26.245464,171,81,26.175542
175,81,26.262398,167,81,26.19225
173,81,26.278797,163,81,26.208979
172,81,26.295489,160,81,26.225535
172,81,26.31233,158,81,26.242246
172,81,26.328804,158,81,26.258886
171,81,26.345439,158,81,26.275527
170,81,26.362383,159,81,26.292192
169,81,26.378799,161,81,26.308946
168,81,26.395481,162,81,26.325488
166,81,26.412479,163,81,26.342212
164,81,26.430106,164,81,26.358936
162,81,26.445504,164,81,26.375561
160,81,26.462371,164,81,26.392166
157,81,26.478767,163,81,26.409014
155,81,26.495459,161,81,26.425538
153,81,26.512298,159,81,26.442246
151,81,26.528776,158,81,26.458884
150,81,26.545466,156,81,26.475559
148,81,26.562413,155,81,26.492256
147,81,26.578799,154,81,26.508934
146,81,26.595515,153,81,26.525523
145,81,26.612419,152,81,26.542204
144,81,26.628772,152,81,26.558937
143,81,26.645479,151,81,26.575521
142,81,26.662477,151,81,26.592206
141,81,26.678768,150,81,26.608861
140,81,26.696048,150,81,26.625555
139,81,26.712151,150,81,26.642267
138,81,26.72879,149,81,26.658846
137,81,26.745776,149,81,26.675563
136,81,26.762174,149,81,26.692196
137,81,26.778787,149,81,26.708825
139,81,26.795717,149,81,26.725554
144,81,26.812139,152,81,26.742259
152,81,26.828786,157,81,26.758838
162,81,26.845811,164,81,26.775553
172,81,26.862138,172,81,26.792207
181,81,26.878795,181,81,26.808851
189,81,26.895973,190,81,26.825575
193,81,26.912118,196,81,26.842236
194,81,26.928885,200,81,26.858858
193,81,26.945752,200,81,26.87555
190,81,26.962124,198,81,26.892297
187,81,26.978782,195,81,26.908848
184,81,26.995879,190,81,26.925557
180,81,27.012103,184,81,26.942263
176,81,27.028794,178,81,26.958845
173,81,27.04567,172,81,26.975536
170,81,27.062111,168,81,26.992232
168,81,27.078796,164,81,27.008837
167,81,27.09569,161,81,27.025559
165,81,27.112115,159,81,27.042278
164,81,27.12878,159,81,27.058869
163,81,27.145782,161,81,27.075549
162,81,27.162115,162,81,27.092238
161,81,27.178794,164,81,27.108874
160,81,27.196382,166,81,27.125531
158,81,27.212118,168,81,27.142195
157,81,27.228842,168,81,27.158854
156,81,27.245668,169,81,27.175547
154,81,27.262123,169,81,27.192183
153,81,27.278793,169,81,27.208812
151,81,27.295784,168,81,27.225535
149,81,27.312153,167,81,27.242208
148,81,27.328776,166,81,27.258839
146,81,27.345735,164,81,27.27554
144,81,27.362195,163,81,27.292193
143,81,27.378824,161,81,27.308823
142,81,27.395748,161,81,27.325564
142,81,27.412144,160,81,27.342197
141,81,27.428834,159,81,27.358838
140,81,27.445696,159,81,27.375517
140,81,27.462103,159,81,27.392229
140,81,27.478795,159,81,27.408802
139,81,27.495598,158,81,27.425525
138,81,27.512101,157,81,27.4422
138,81,27.528781,157,81,27.458813
138,81,27.545782,157,81,27.475497
139,81,27.562099,157,81,27.492199
141,81,27.578802,159,81,27.508833
146,81,27.595704,163,81,27.525493
153,81,27.612103,168,81,27.542199
161,81,27.628789,175,81,27.558836
170,81,27.645778,184,81,27.57551
178,81,27.662099,193,81,27.592199
185,81,27.678808,200,81,27.608821
189,81,27.695731,205,81,27.625527
191,81,27.71209,206,81,27.642201
190,81,27.728782,205,81,27.658874
187,81,27.745845,202,81,27.675509
184,81,27.76213,197,81,27.692156
180,81,27.778795,192,81,27.708911
176,81,27.795753,186,81,27.725546
172,81,27.812089,180,81,27.742211
169,81,27.828797,174,81,27.758829
167,81,27.845926,170,81,27.775531
165,81,27.862129,168,81,27.792154
163,81,27.87877,166,81,27.808811
161,81,27.895855,164,81,27.825549
160,81,27.912116,164,81,27.842224
158,81,27.928862,165,81,27.858822
156,81,27.946002,166,81,27.875543
155,81,27.962105,167,81,27.892231
153,81,27.978802,168,81,27.908812
151,81,27.995659,168,81,27.925513
150,81,28.012098,169,81,27.942192
148,81,28.028788,168,81,27.958828
146,81,28.045774,168,81,27.975516
145,81,28.062114,168,81,27.992193
143,81,28.078771,167,81,28.008794
142,81,28.095632,165,81,28.025767
141,81,28.11215,164,81,28.04218
140,81,28.128771,162,81,28.058807
139,81,28.146017,161,81,28.075536
138,81,28.162082,159,81,28.09214
138,81,28.178769,158,81,28.108823
138,81,28.195862,157,81,28.125508
137,81,28.212137,156,81,28.142183
137,81,28.228803,155,81,28.158819
137,81,28.245668,154,81,28.175518
137,81,28.262081,154,81,28.192211
137,81,28.278807,153,81,28.208814
137,81,28.295751,153,81,28.225514
138,81,28.312091,153,81,28.242161
140,81,28.328821,154,81,28.258813
145,81,28.345744,157,81,28.275482
151,81,28.362094,163,81,28.292217
159,81,28.37878,170,81,28.308816
168,81,28.395695,180,81,28.325501
175,81,28.412137,189,81,28.342194
182,81,28.428867,197,81,28.358879
187,81,28.445937,202,81,28.3755
190,81,28.462114,204,81,28.392168
190,81,28.478792,204,81,28.408785
189,81,28.495873,200,81,28.425504
187,81,28.512101,196,81,28.442153
184,81,28.528824,191,81,28.458807
181,81,28.545858,185,81,28.475519
178,81,28.562088,179,81,28.492149
176,81,28.578757,173,81,28.508816
174,81,28.595647,168,81,28.525548
172,81,28.612103,165,81,28.542179
170,81,28.628777,163,81,28.558797
169,81,28.645881,162,81,28.575496
169,81,28.662103,162,81,28.592156
168,81,28.678805,162,81,28.60879
168,81,28.69559,163,81,28.625515
168,81,28.712107,165,81,28.64216
167,81,28.728801,166,81,28.658797
166,81,28.745653,167,81,28.675497
165,81,28.76209,167,81,28.692133
163,81,28.778794,166,81,28.708837
162,81,28.795797,165,81,28.725476
160,81,28.812072,164,81,28.742146
159,81,28.828789,163,81,28.758835
158,81,28.845832,161,81,28.775513
157,81,28.862072,159,81,28.792131
157,81,28.878814,158,81,28.808799
156,81,28.895784,157,81,28.825499
156,81,28.912065,156,81,28.842148
156,81,28.928814,155,81,28.858818
156,81,28.945616,155,81,28.875504
156,81,28.962073,154,81,28.892125
155,81,28.978842,153,81,28.908801
155,81,28.99578,153,81,28.925486
155,81,29.012111,152,81,28.942154
154,81,29.028807,151,81,28.958813
154,81,29.045776,151,81,28.975491
155,81,29.062103,151,81,28.992142
158,81,29.078818,153,81,29.008772
164,81,29.095682,157,81,29.025497
171,81,29.112066,163,81,29.042146
182,81,29.128824,170,81,29.058778
193,81,29.145761,180,81,29.075474
204,81,29.162096,189,81,29.092141
212,81,29.178865,197,81,29.108819
218,81,29.19625,202,81,29.125499
221,81,29.212123,204,81,29.142169
222,81,29.228808,205,81,29.158818
220,81,29.245803,202,81,29.175484
217,81,29.262081,197,82,29.192155
213,81,29.278799,192,82,29.208796
208,81,29.295819,186,82,29.225465
204,81,29.312087,180,82,29.242135
200,81,29.328821,175,82,29.258806
196,81,29.34584,170,82,29.2755
193,81,29.362075,167,82,29.292175
191,81,29.378813,164,82,29.308788
189,81,29.395648,163,82,29.325529
188,81,29.4121,163,82,29.342187
186,81,29.428932,163,82,29.358816
184,81,29.445533,164,82,29.375487
182,81,29.462065,165,82,29.392173
180,81,29.478826,166,82,29.408789
178,81,29.495619,167,82,29.425532
176,81,29.512061,167,82,29.442178
173,81,29.528802,166,82,29.458826
170,81,29.545719,165,82,29.475495
168,81,29.562067,164,82,29.492202
166,81,29.57883,163,82,29.508801
163,81,29.595539,161,82,29.525476
160,81,29.612064,159,82,29.542153
158,81,29.628826,158,82,29.558762
156,81,29.645532,156,82,29.575496
154,81,29.662066,155,82,29.592159
153,81,29.678833,154,82,29.608768
151,81,29.695739,154,82,29.625479
150,81,29.712042,153,82,29.642183
149,81,29.728818,153,82,29.658768
148,81,29.745558,152,82,29.67549
147,81,29.762048,152,82,29.692155
146,81,29.778831,151,82,29.708782
146,81,29.795785,150,82,29.725485
147,81,29.812055,150,82,29.742198
151,81,29.828714,151,82,29.758771
158,81,29.845745,155,82,29.775523
168,81,29.862104,161,82,29.792163
179,81,29.878754,168,82,29.808792
191,81,29.8967,177,82,29.825517
203,81,29.912115,187,82,29.842196
211,81,29.928785,195,82,29.858799
217,81,29.945933,202,82,29.875944
219,81,29.962102,205,82,29.892216
218,81,29.978735,206,82,29.908783
216,81,29.996079,204,82,29.925599
213,81,30.012088,200,82,29.942189
209,81,30.028805,195,82,29.958775
205,81,30.046063,189,82,29.975465
200,81,30.062051,183,82,29.992185
196,81,30.078733,178,82,30.008779
193,81,30.095547,173,82,30.025497
191,81,30.112077,169,82,30.042174
190,81,30.128785,167,82,30.058794
189,81,30.145677,164,82,30.075521
188,81,30.162073,164,82,30.092176
187,81,30.178772,164,82,30.108799
186,81,30.195679,165,82,30.125525
184,81,30.212088,166,82,30.142213
182,81,30.228721,167,82,30.158761
180,81,30.245829,168,82,30.175528
178,81,30.262052,168,82,30.19221
175,81,30.278934,167,82,30.208785
173,81,30.295725,167,82,30.225504
170,81,30.312096,166,82,30.242179
168,81,30.328853,164,82,30.258782
165,81,30.345843,163,82,30.275906
163,81,30.362053,161,82,30.292191
160,81,30.378786,160,82,30.308771
158,81,30.395635,158,82,30.32548
157,81,30.412046,157,82,30.342203
155,81,30.428782,156,82,30.358862
153,81,30.445729,155,82,30.375486
152,81,30.462064,155,82,30.392174
151,81,30.478723,154,82,30.408757
149,81,30.495703,154,82,30.425494
148,81,30.512058,154,82,30.442209
147,81,30.528737,153,82,30.458766
146,81,30.545796,153,82,30.475521
146,81,30.562083,153,82,30.492175
146,81,30.578766,153,82,30.508764
150,81,30.595618,154,82,30.525519
157,81,30.612058,157,82,30.54219
167,81,30.628718,163,82,30.558752
178,81,30.645574,170,82,30.575459
191,81,30.662074,178,82,30.592164
203,81,30.678768,189,82,30.60877
211,81,30.695838,197,82,30.625497
216,81,30.712076,203,82,30.64208
217,81,30.728769,207,82,30.658777
216,81,30.745673,207,82,30.675465
213,81,30.762034,206,82,30.692096
209,82,30.778736,202,81,30.708752
205,82,30.795707,197,81,30.725493
201,82,30.81205,191,81,30.742112
197,82,30.828811,185,81,30.758765
194,82,30.845646,179,81,30.775701
191,82,30.862054,173,81,30.792081
189,82,30.87874,169,81,30.808752
187,82,30.895741,167,81,30.825547
186,82,30.912038,165,81,30.842121
185,82,30.928777,164,81,30.858755
184,82,30.945755,164,81,30.875529
183,82,30.962037,165,81,30.89209
181,82,30.978738,166,81,30.908747
179,82,30.995487,167,81,30.926131
177,82,31.01205,168,81,30.942085
174,82,31.028755,168,81,30.958782
172,82,31.045443,167,81,30.975611
169,82,31.062051,166,81,30.992113
167,82,31.078777,165,81,31.008754
165,82,31.095712,163,81,31.025496
162,82,31.11205,162,81,31.042111
160,82,31.128711,161,81,31.05876
157,82,31.14606,159,81,31.075458
155,82,31.162091,158,81,31.092604
153,82,31.178768,157,81,31.108766
151,82,31.195834,156,81,31.125488
150,82,31.212097,155,81,31.142227
148,82,31.228689,154,81,31.158786
147,82,31.245496,153,81,31.175511
146,82,31.262051,153,81,31.192072
145,82,31.278768,152,81,31.208751
144,82,31.295655,152,81,31.225475
144,82,31.31203,151,81,31.242085
145,82,31.32871,151,81,31.258764
148,82,31.345574,153,81,31.275451
155,82,31.362024,156,81,31.292073
165,82,31.378759,161,81,31.308749
176,82,31.395788,168,81,31.325509
189,82,31.412065,177,81,31.342096
201,82,31.428719,187,81,31.358756
210,82,31.445618,196,81,31.375493
215,82,31.462033,203,81,31.392135
217,82,31.478755,207,81,31.40875
216,82,31.495634,208,81,31.425733
213,82,31.512044,207,81,31.442083
210,82,31.528717,203,81,31.458739
206,82,31.545901,198,81,31.475639
201,82,31.562031,192,81,31.492112
197,82,31.578712,186,81,31.508747
193,82,31.595633,180,81,31.525425
190,82,31.612072,175,81,31.542088
187,82,31.62871,170,81,31.55875
185,82,31.645631,168,81,31.575813
184,82,31.662051,166,81,31.59212
183,82,31.678725,165,81,31.608761
182,82,31.69545,165,81,31.62576
181,82,31.712022,166,81,31.642098
179,82,31.728713,167,81,31.658724
178,82,31.74567,168,81,31.675557
176,82,31.762061,168,81,31.692093
174,82,31.778763,168,81,31.708757
172,82,31.795907,168,81,31.725454
170,82,31.812031,168,81,31.742091
168,82,31.828741,167,81,31.758752
165,82,31.845447,165,81,31.775996
162,82,31.862066,164,81,31.792113
159,82,31.87874,163,81,31.808728
156,82,31.895417,161,81,31.825972
154,82,31.912034,159,81,31.842135
151,82,31.928756,158,81,31.858751
149,82,31.945457,157,81,31.875636
147,82,31.962045,156,81,31.892104
145,82,31.978679,155,81,31.908722
143,82,31.995699,155,81,31.925443
141,82,32.01206,154,81,31.94212
139,82,32.028718,154,81,31.958773
138,82,32.045405,153,81,31.975766
137,82,32.062038,152,81,31.99208
136,82,32.078681,152,81,32.008718
138,82,32.095467,153,81,32.025749
142,82,32.112074,155,81,32.042115
150,82,32.12869,160,81,32.058781
161,82,32.145403,167,81,32.075719
172,82,32.16206,175,81,32.092098
184,82,32.178847,185,81,32.108774
195,82,32.195443,194,81,32.125674
203,82,32.212063,202,81,32.142285
207,82,32.228703,207,81,32.158754
208,82,32.245501,209,81,32.176042
206,82,32.262033,209,81,32.192081
202,82,32.278704,206,81,32.208728
198,82,32.295502,201,81,32.225587
193,82,32.312012,196,81,32.242101
188,82,32.328768,190,81,32.259091
184,82,32.345362,184,81,32.275425
180,82,32.362052,178,81,32.292132
177,82,32.37896,173,81,32.308902
175,82,32.395413,169,81,32.325433
172,82,32.412034,167,81,32.342077
171,82,32.428792,166,81,32.359163
169,82,32.445399,166,81,32.375438
168,82,32.462025,166,81,32.392083
167,82,32.479034,168,81,32.409367
165,82,32.495452,168,81,32.425419
163,82,32.512129,169,81,32.442072
160,82,32.528804,170,81,32.458981
158,82,32.545394,170,81,32.475422
155,82,32.562052,170,81,32.49207
153,82,32.578727,168,81,32.509181
150,82,32.595373,168,81,32.52543
148,82,32.612064,166,81,32.542042
146,82,32.628814,164,81,32.559144
144,82,32.645376,163,81,32.575436
142,82,32.662057,161,81,32.592094
141,82,32.678726,160,81,32.609001
140,82,32.695348,159,81,32.625405
139,82,32.712044,158,81,32.642067
138,82,32.728826,158,81,32.659427
137,82,32.745373,157,81,32.675413
136,82,32.762041,156,81,32.692046
136,82,32.778748,155,81,32.709468
135,82,32.795372,155,81,32.725413
135,82,32.81204,155,81,32.742068
136,82,32.828998,155,81,32.759007
138,82,32.845355,157,81,32.775398
143,82,32.862054,160,81,32.79204
150,82,32.878742,166,81,32.80902
159,82,32.895362,173,81,32.825413
169,82,32.912028,182,81,32.842083
180,82,32.928734,192,81,32.858999
188,82,32.9454,201,81,32.875397
194,82,32.962073,208,81,32.892038
197,82,32.979415,212,81,32.908871
197,82,32.995402,213,81,32.925409
195,82,33.012132,211,81,32.942087
191,82,33.02871,207,81,32.959073
187,82,33.045374,202,81,32.975401
182,82,33.062063,197,81,32.992052
178,82,33.078704,190,81,33.009046
174,82,33.095376,184,81,33.02543
170,82,33.112057,179,81,33.042053
168,82,33.128719,175,81,33.058995
166,82,33.145328,171,81,33.075398
164,82,33.162044,170,81,33.092023
163,82,33.178732,169,81,33.109052
162,82,33.195335,169,81,33.125421
160,82,33.212032,170,81,33.142104
159,82,33.228713,171,81,33.159005
157,82,33.245361,173,81,33.175384
156,82,33.262043,174,81,33.192058
154,82,33.278696,174,81,33.209065
152,82,33.295333,174,81,33.225402
151,82,33.312034,173,81,33.242036
149,82,33.328699,171,81,33.259345
147,82,33.345342,170,81,33.275352
146,82,33.36209,168,81,33.292053
145,82,33.378714,168,81,33.309051
144,82,33.395361,166,81,33.325397
143,82,33.412022,164,81,33.342088
143,82,33.428706,163,81,33.359845
142,82,33.445375,162,81,33.375392
142,82,33.462027,161,81,33.392112
142,82,33.478683,161,81,33.409009
141,82,33.49535,160,81,33.425405
141,82,33.512157,159,81,33.442105
141,82,33.528675,158,81,33.459067
142,82,33.545375,158,81,33.47541
145,82,33.562037,158,81,33.492014
150,82,33.578727,159,81,33.508982
158,82,33.595352,163,81,33.525378
168,82,33.612019,169,81,33.542043
180,82,33.628682,177,81,33.559095
194,82,33.645348,187,81,33.57539
206,82,33.66206,197,81,33.592022
216,82,33.678659,205,81,33.608968
223,82,33.695339,211,81,33.625407
226,82,33.712028,215,81,33.642024
226,82,33.728647,215,81,33.65898
223,82,33.745347,212,81,33.675408
220,82,33.762083,208,81,33.692036
191,82,33.778687,203,81,33.709013
189,82,33.795362,197,81,33.725367
187,82,33.812036,190,81,33.74207
185,82,33.82868,184,81,33.758918
183,82,33.845345,179,81,33.775381
181,82,33.862035,174,81,33.792051
180,82,33.878733,171,81,33.808999
179,82,33.895332,169,81,33.825396
179,82,33.912009,168,81,33.842075
178,82,33.928665,169,81,33.859257
177,82,33.945358,169,81,33.875377
176,82,33.962074,170,81,33.892059
174,82,33.978724,171,81,33.909364
173,82,33.995339,171,81,33.925382
172,82,34.012038,171,81,33.942059
170,82,34.028683,170,81,33.959206
168,82,34.045329,169,81,33.975411
168,82,34.062085,168,81,33.992032
166,82,34.078675,167,81,34.008945
165,82,34.095344,165,81,34.025369
164,82,34.112024,163,81,34.042029
162,82,34.128657,161,81,34.059106
161,82,34.145339,159,81,34.0754
160,82,34.161996,158,81,34.092011
160,82,34.17867,157,81,34.109003
159,82,34.195343,155,81,34.125377
158,82,34.212027,155,81,34.142024
157,82,34.228699,154,81,34.159114
157,82,34.245336,154,81,34.175386
157,82,34.262031,153,81,34.192032
157,82,34.278652,153,81,34.209041
157,82,34.295348,153,81,34.225384
160,82,34.312042,155,81,34.242031
164,82,34.328628,159,81,34.259036
169,82,34.34533,166,81,34.27538
176,82,34.362034,174,81,34.292058
183,82,34.37867,185,81,34.309073
190,82,34.395315,195,81,34.325386
196,82,34.412091,205,81,34.342024
199,82,34.428707,212,81,34.359244
200,82,34.445331,216,81,34.375385
200,82,34.461997,217,81,34.392036
199,82,34.478651,215,81,34.409339
198,82,34.495332,211,81,34.425372
195,82,34.511972,206,80,34.442039
193,81,34.528661,200,80,34.459402
191,81,34.545326,194,80,34.475371
189,81,34.562054,188,80,34.492031
187,81,34.578683,182,80,34.50905
186,81,34.595343,177,80,34.525349
185,81,34.61201,173,80,34.542073
184,81,34.62868,171,80,34.559164
183,81,34.645338,170,80,34.57535
183,81,34.662054,169,80,34.592024
182,81,34.678646,169,80,34.60911
181,81,34.69534,170,80,34.625363
180,81,34.712044,170,80,34.642015
178,81,34.728654,171,80,34.659045
177,81,34.745335,171,80,34.675372
175,81,34.762013,171,80,34.692031
173,81,34.778672,170,80,34.708969
172,81,34.795327,168,80,34.725364
170,81,34.812045,167,80,34.742
168,81,34.828645,165,80,34.759288
168,81,34.845323,164,80,34.775367
166,81,34.86204,161,80,34.792025
165,81,34.878658,159,80,34.809135
164,81,34.895306,158,80,34.825336
164,81,34.912114,156,80,34.84205
163,81,34.928663,155,80,34.859303
162,81,34.94535,153,80,34.87534
161,81,34.962001,153,80,34.892046
161,81,34.978842,152,80,34.909213
160,81,34.995304,151,80,34.925343
159,81,35.012028,151,80,34.942029
159,81,35.028635,150,80,34.95924
161,81,35.045315,151,80,34.975324
164,81,35.062041,153,80,34.992027
168,81,35.078636,157,80,35.008958
175,81,35.095311,164,80,35.025355
182,81,35.112037,173,80,35.04207
189,81,35.128613,183,80,35.059017
195,81,35.145316,194,80,35.075372
199,81,35.162,204,80,35.092029
201,81,35.178663,211,80,35.108947
202,81,35.195306,215,80,35.125385
201,81,35.211976,217,80,35.142
199,81,35.228621,215,80,35.158943
197,81,35.245315,212,80,35.175352
194,81,35.262011,206,80,35.192009
192,81,35.278651,200,80,35.209009
190,81,35.295317,193,80,35.225342
187,81,35.312052,186,80,35.242051
186,81,35.328664,180,80,35.259056
184,81,35.345321,175,80,35.275357
184,81,35.362041,171,80,35.292003
183,81,35.378692,169,80,35.308962
182,81,35.395325,168,80,35.325339
181,81,35.412033,168,80,35.342005
180,81,35.428668,168,80,35.359082
179,81,35.445341,169,80,35.375379
177,81,35.461974,169,80,35.392001
176,81,35.478647,170,80,35.40877
174,81,35.495323,169,80,35.425327
173,81,35.512018,169,80,35.441991
171,81,35.528642,168,80,35.459347
169,81,35.545342,167,80,35.475323
168,81,35.561975,165,80,35.491991
168,81,35.578626,163,80,35.508926
167,81,35.595335,161,80,35.525318
166,81,35.611991,159,80,35.542247
165,81,35.62866,157,80,35.558683
164,81,35.645356,156,80,35.575362
163,81,35.661989,155,80,35.592029
162,81,35.678734,154,80,35.60868
162,81,35.695286,153,80,35.625308
161,81,35.711998,152,80,35.642324
160,81,35.728681,152,80,35.658678
158,81,35.745359,151,80,35.675356
157,81,35.761947,151,80,35.692244
157,81,35.778679,150,80,35.708657
156,81,35.79531,149,80,35.725643
156,81,35.812032,148,80,35.742007
157,81,35.828686,148,80,35.758667
160,81,35.845309,150,80,35.775738
164,81,35.862049,155,80,35.79197
170,81,35.878691,162,80,35.808692
176,81,35.895305,170,80,35.825629
183,81,35.912019,181,80,35.841987
188,81,35.928664,192,80,35.858664
192,81,35.945315,201,80,35.875622
194,81,35.961984,208,80,35.891996
194,81,35.97866,212,80,35.908664
194,81,35.995315,213,80,35.92566
192,81,36.011976,211,80,35.941982
190,81,36.028693,206,80,35.958663
188,81,36.045303,201,80,35.975894
185,81,36.061975,194,80,35.991985
183,81,36.07871,187,80,36.008663
181,81,36.095331,181,80,36.025695
179,81,36.111979,175,80,36.042008
178,81,36.1286,171,80,36.058658
177,81,36.145342,168,80,36.075545
177,81,36.162004,168,80,36.092012
176,81,36.178662,167,80,36.10865
175,81,36.19529,168,80,36.125498
174,81,36.212015,168,80,36.142003
173,81,36.228663,169,80,36.158672
171,81,36.245276,170,80,36.175681
170,81,36.262051,171,80,36.191981
168,81,36.278713,172,80,36.208669
167,81,36.295278,171,80,36.225596
166,81,36.311991,171,80,36.24203
164,81,36.328671,169,80,36.258695
162,81,36.345271,168,80,36.275645
161,81,36.362053,167,80,36.292004
159,81,36.378644,165,80,36.308681
158,81,36.395281,163,80,36.325716
157,81,36.411993,161,80,36.34198
156,81,36.42867,160,80,36.358703
155,81,36.445303,159,80,36.375663
155,81,36.461989,158,80,36.391972
154,81,36.478682,158,80,36.408663
153,81,36.495296,158,80,36.425749
153,81,36.511997,158,80,36.441991
152,81,36.528623,157,80,36.458644
152,81,36.545298,157,80,36.475515
151,81,36.561986,156,80,36.491973
151,81,36.578656,156,80,36.508683
151,81,36.595262,155,80,36.525584
152,81,36.611993,156,80,36.541992
154,81,36.628637,157,80,36.55864
158,81,36.645284,161,80,36.57556
164,81,36.662002,168,80,36.592017
170,81,36.678688,175,80,36.608653
177,81,36.695263,185,80,36.625585
184,81,36.711982,195,80,36.641983
188,81,36.728632,205,80,36.65867
191,81,36.745321,211,80,36.6755
192,81,36.761999,215,80,36.691996
191,81,36.778624,215,80,36.708642
189,81,36.795283,213,80,36.725549
187,81,36.812056,209,80,36.741978
184,81,36.828654,203,80,36.758625
182,81,36.845291,197,80,36.77559
179,81,36.862042,190,80,36.791989
177,81,36.87865,184,80,36.808685
175,81,36.895288,178,80,36.825639
174,81,36.912012,174,80,36.841958
173,81,36.928659,171,80,36.858637
172,81,36.945264,169,80,36.87569
172,81,36.962041,169,80,36.891996
171,81,36.97864,169,80,36.908694
170,81,36.995285,170,80,36.925652
168,81,37.012011,171,80,36.941965
168,81,37.028683,172,80,36.958697
166,81,37.045279,173,80,36.975544
164,81,37.062034,173,80,36.991986
162,81,37.078627,172,80,37.008631
160,81,37.095255,171,80,37.02567
158,81,37.112005,170,80,37.041965
157,81,37.128642,168,80,37.058671
156,81,37.145286,167,80,37.075752
155,81,37.162024,166,80,37.092
154,81,37.178655,164,80,37.108668
153,81,37.195425,163,80,37.125701
152,81,37.21202,162,80,37.141959
152,81,37.228609,160,80,37.158662
151,81,37.24526,159,80,37.175684
150,81,37.262033,158,80,37.192046
150,81,37.278646,157,80,37.208626
150,81,37.295261,156,80,37.225705
149,81,37.312014,156,80,37.241947
149,81,37.328631,155,80,37.258677
149,81,37.345281,154,80,37.27569
149,81,37.362051,153,80,37.291977
149,81,37.378676,153,80,37.308649
150,81,37.395275,153,80,37.325848
153,81,37.412023,154,80,37.341991
158,81,37.428631,159,80,37.35863
164,81,37.445272,166,80,37.375732
171,81,37.462035,174,80,37.391942
178,81,37.47863,184,80,37.408613
185,81,37.495245,194,80,37.426211
191,81,37.512005,203,80,37.441972
194,81,37.528577,209,80,37.458657
195,81,37.54527,212,80,37.47579
194,81,37.562025,212,80,37.491947
193,81,37.578595,208,80,37.508691
191,81,37.595228,204,80,37.526299
189,81,37.612018,198,80,37.541942
186,81,37.62861,191,80,37.55866
184,81,37.645242,184,80,37.575539
182,81,37.662033,177,80,37.591931
181,81,37.678637,172,80,37.608614
179,81,37.695291,168,80,37.625778
179,81,37.711998,166,80,37.641969
178,81,37.728598,164,80,37.658637
178,81,37.745259,163,80,37.676412
177,81,37.762062,164,80,37.691952
176,81,37.778651,164,80,37.708621
175,81,37.795242,165,80,37.7256
174,81,37.812033,166,80,37.741984
173,81,37.828666,166,80,37.758624
171,81,37.845258,165,80,37.775535
169,81,37.862028,165,80,37.791976
168,81,37.878615,164,80,37.808619
167,81,37.89525,162,80,37.825706
166,81,37.911945,160,80,37.841952
164,81,37.928603,158,80,37.858628
163,81,37.945279,157,80,37.875679
162,81,37.961957,155,80,37.891931
161,81,37.978603,153,80,37.90863
160,81,37.995246,151,80,37.925835
159,81,38.011941,150,80,37.94196
158,81,38.028571,149,80,37.958647
158,81,38.045269,148,80,37.975604
157,81,38.06192,147,80,37.991981
156,81,38.078581,147,80,38.008631
155,81,38.095273,147,80,38.025579
154,81,38.111925,146,80,38.041932
154,81,38.128606,145,80,38.058651
153,81,38.145241,145,80,38.075763
153,81,38.161948,144,80,38.091986
153,81,38.178628,145,80,38.108652
156,81,38.195249,147,80,38.126558
161,81,38.211937,152,80,38.141944
167,81,38.228627,159,80,38.158599
173,81,38.245238,168,80,38.175938
180,81,38.261956,178,80,38.191928
187,81,38.278591,189,80,38.208615
191,81,38.295255,198,80,38.225645
194,81,38.311973,206,80,38.241933
195,81,38.328625,209,80,38.258621
195,81,38.345241,210,80,38.275634
193,81,38.361945,207,80,38.291964
191,81,38.378625,203,79,38.308588
189,81,38.395249,197,79,38.325625
187,81,38.411954,190,79,38.341943
184,81,38.428633,184,79,38.358637
182,81,38.445309,177,79,38.375706
181,81,38.461978,171,79,38.391946
179,81,38.478638,167,79,38.408618
179,81,38.495246,163,79,38.425607
178,81,38.511926,161,79,38.441954
178,81,38.528585,160,79,38.458587
177,81,38.545242,161,79,38.475507
177,81,38.561918,161,79,38.491948
176,81,38.57861,162,79,38.508611
175,81,38.595251,163,79,38.525521
173,81,38.611922,164,79,38.541947
172,81,38.628564,164,79,38.558598
171,81,38.645251,163,79,38.575744
169,81,38.661927,163,79,38.591918
168,81,38.678565,162,79,38.608652
167,81,38.695261,160,79,38.625675
166,81,38.711953,157,79,38.641924
164,81,38.728567,155,79,38.658603
163,81,38.745231,153,79,38.675636
162,81,38.761922,152,79,38.69196
161,81,38.77858,150,79,38.708638
161,81,38.795281,149,79,38.725375
160,81,38.811925,147,79,38.741922
